"RECORD_TYPE_CODE","RECORD_CATEGORY_CODE","REINSURANCE_YEAR","STATE_CODE","COUNTY_CODE","COUNTY_NAME","LAST_RELEASED_DATE","RELEASED_DATE","DELETED_DATE"
"A00440","01","2023","18","109","Morgan","","4/28/2022",""
"A00440","01","2023","18","111","Newton","","4/28/2022",""
"A00440","01","2023","18","113","Noble","","4/28/2022",""
"A00440","01","2023","18","115","Ohio","","4/28/2022",""
"A00440","01","2023","18","117","Orange","","4/28/2022",""
"A00440","01","2023","18","119","Owen","","4/28/2022",""
"A00440","01","2023","18","121","Parke","","4/28/2022",""
"A00440","01","2023","18","123","Perry","","4/28/2022",""
"A00440","01","2023","18","125","Pike","","4/28/2022",""
"A00440","01","2023","18","127","Porter","","4/28/2022",""
"A00440","01","2023","18","129","Posey","","4/28/2022",""
"A00440","01","2023","18","131","Pulaski","","4/28/2022",""
"A00440","01","2023","18","133","Putnam","","4/28/2022",""
"A00440","01","2023","18","135","Randolph","","4/28/2022",""
"A00440","01","2023","18","137","Ripley","","4/28/2022",""
"A00440","01","2023","18","139","Rush","","4/28/2022",""
"A00440","01","2023","18","141","St Joseph","","4/28/2022",""
"A00440","01","2023","18","143","Scott","","4/28/2022",""
"A00440","01","2023","18","145","Shelby","","4/28/2022",""
"A00440","01","2023","18","147","Spencer","","4/28/2022",""
"A00440","01","2023","18","149","Starke","","4/28/2022",""
"A00440","01","2023","18","151","Steuben","","4/28/2022",""
"A00440","01","2023","18","153","Sullivan","","4/28/2022",""
"A00440","01","2023","18","155","Switzerland","","4/28/2022",""
"A00440","01","2023","18","157","Tippecanoe","","4/28/2022",""
"A00440","01","2023","18","159","Tipton","","4/28/2022",""
"A00440","01","2023","18","161","Union","","4/28/2022",""
"A00440","01","2023","18","163","Vanderburgh","","4/28/2022",""
"A00440","01","2023","18","165","Vermillion","","4/28/2022",""
"A00440","01","2023","18","167","Vigo","","4/28/2022",""
"A00440","01","2023","18","169","Wabash","","4/28/2022",""
"A00440","01","2023","18","171","Warren","","4/28/2022",""
"A00440","01","2023","18","173","Warrick","","4/28/2022",""
"A00440","01","2023","18","175","Washington","","4/28/2022",""
"A00440","01","2023","18","177","Wayne","","4/28/2022",""
"A00440","01","2023","18","179","Wells","","4/28/2022",""
"A00440","01","2023","18","181","White","","4/28/2022",""
"A00440","01","2023","18","183","Whitley","","4/28/2022",""
"A00440","01","2023","18","998","All Counties","","4/28/2022",""
"A00440","01","2023","19","001","Adair","","4/14/2022",""
"A00440","01","2023","19","003","Adams","","4/14/2022",""
"A00440","01","2023","19","005","Allamakee","","4/14/2022",""
"A00440","01","2023","19","007","Appanoose","","4/14/2022",""
"A00440","01","2023","19","009","Audubon","","4/14/2022",""
"A00440","01","2023","19","011","Benton","","4/14/2022",""
"A00440","01","2023","19","013","Black Hawk","","4/14/2022",""
"A00440","01","2023","19","015","Boone","","4/28/2022",""
"A00440","01","2023","19","017","Bremer","","4/14/2022",""
"A00440","01","2023","19","019","Buchanan","","4/14/2022",""
"A00440","01","2023","19","021","Buena Vista","","4/14/2022",""
"A00440","01","2023","19","023","Butler","","4/14/2022",""
"A00440","01","2023","19","025","Calhoun","","4/28/2022",""
"A00440","01","2023","19","027","Carroll","","4/14/2022",""
"A00440","01","2023","19","029","Cass","","4/14/2022",""
"A00440","01","2023","19","031","Cedar","","4/14/2022",""
"A00440","01","2023","19","033","Cerro Gordo","","4/14/2022",""
"A00440","01","2023","19","035","Cherokee","","4/14/2022",""
"A00440","01","2023","19","037","Chickasaw","","4/14/2022",""
"A00440","01","2023","19","039","Clarke","","4/14/2022",""
"A00440","01","2023","19","041","Clay","","4/14/2022",""
"A00440","01","2023","19","043","Clayton","","4/14/2022",""
"A00440","01","2023","19","045","Clinton","","4/14/2022",""
"A00440","01","2023","19","047","Crawford","","4/14/2022",""
"A00440","01","2023","19","049","Dallas","","4/14/2022",""
"A00440","01","2023","19","051","Davis","","4/14/2022",""
"A00440","01","2023","19","053","Decatur","","4/14/2022",""
"A00440","01","2023","19","055","Delaware","","4/14/2022",""
"A00440","01","2023","19","057","Des Moines","","4/28/2022",""
"A00440","01","2023","19","059","Dickinson","","4/14/2022",""
"A00440","01","2023","19","061","Dubuque","","4/14/2022",""
"A00440","01","2023","19","063","Emmet","","4/14/2022",""
"A00440","01","2023","19","065","Fayette","","4/14/2022",""
"A00440","01","2023","19","067","Floyd","","4/14/2022",""
"A00440","01","2023","19","069","Franklin","","4/14/2022",""
"A00440","01","2023","19","071","Fremont","","4/28/2022",""
"A00440","01","2023","19","073","Greene","","4/28/2022",""
"A00440","01","2023","19","075","Grundy","","4/28/2022",""
"A00440","01","2023","19","077","Guthrie","","4/14/2022",""
"A00440","01","2023","19","079","Hamilton","","4/28/2022",""
"A00440","01","2023","19","081","Hancock","","4/14/2022",""
"A00440","01","2023","19","083","Hardin","","4/28/2022",""
"A00440","01","2023","19","085","Harrison","","4/14/2022",""
"A00440","01","2023","19","087","Henry","","4/14/2022",""
"A00440","01","2023","19","089","Howard","","4/14/2022",""
"A00440","01","2023","19","091","Humboldt","","4/28/2022",""
"A00440","01","2023","19","093","Ida","","4/14/2022",""
"A00440","01","2023","19","095","Iowa","","4/14/2022",""
"A00440","01","2023","19","097","Jackson","","4/14/2022",""
"A00440","01","2023","19","099","Jasper","","4/14/2022",""
"A00440","01","2023","19","101","Jefferson","","4/14/2022",""
"A00440","01","2023","19","103","Johnson","","4/14/2022",""
"A00440","01","2023","19","105","Jones","","4/14/2022",""
"A00440","01","2023","19","107","Keokuk","","4/14/2022",""
"A00440","01","2023","19","109","Kossuth","","4/14/2022",""
"A00440","01","2023","19","111","Lee","","4/14/2022",""
"A00440","01","2023","19","113","Linn","","4/14/2022",""
"A00440","01","2023","19","115","Louisa","","4/28/2022",""
"A00440","01","2023","19","117","Lucas","","4/14/2022",""
"A00440","01","2023","19","119","Lyon","","4/14/2022",""
"A00440","01","2023","19","121","Madison","","4/14/2022",""
"A00440","01","2023","19","123","Mahaska","","4/14/2022",""
"A00440","01","2023","19","125","Marion","","4/14/2022",""
"A00440","01","2023","19","127","Marshall","","4/14/2022",""
"A00440","01","2023","19","129","Mills","","4/28/2022",""
"A00440","01","2023","19","131","Mitchell","","4/14/2022",""
"A00440","01","2023","19","133","Monona","","4/14/2022",""
"A00440","01","2023","19","135","Monroe","","4/14/2022",""
"A00440","01","2023","19","137","Montgomery","","4/14/2022",""
"A00440","01","2023","19","139","Muscatine","","4/28/2022",""
"A00440","01","2023","19","141","O Brien","","4/14/2022",""
"A00440","01","2023","19","143","Osceola","","4/14/2022",""
"A00440","01","2023","19","145","Page","","4/14/2022",""
"A00440","01","2023","19","147","Palo Alto","","4/14/2022",""
"A00440","01","2023","19","149","Plymouth","","4/14/2022",""
"A00440","01","2023","19","151","Pocahontas","","4/14/2022",""
"A00440","01","2023","19","153","Polk","","4/14/2022",""
"A00440","01","2023","19","155","Pottawattamie","","4/14/2022",""
"A00440","01","2023","19","157","Poweshiek","","4/14/2022",""
"A00440","01","2023","19","159","Ringgold","","4/14/2022",""
"A00440","01","2023","19","161","Sac","","4/14/2022",""
"A00440","01","2023","19","163","Scott","","4/28/2022",""
"A00440","01","2023","19","165","Shelby","","4/14/2022",""
"A00440","01","2023","19","167","Sioux","","4/14/2022",""
"A00440","01","2023","19","169","Story","","4/14/2022",""
"A00440","01","2023","19","171","Tama","","4/14/2022",""
"A00440","01","2023","19","173","Taylor","","4/14/2022",""
"A00440","01","2023","19","175","Union","","4/14/2022",""
"A00440","01","2023","19","177","Van Buren","","4/14/2022",""
"A00440","01","2023","19","179","Wapello","","4/14/2022",""
"A00440","01","2023","19","181","Warren","","4/14/2022",""
"A00440","01","2023","19","183","Washington","","4/14/2022",""
"A00440","01","2023","19","185","Wayne","","4/14/2022",""
"A00440","01","2023","19","187","Webster","","4/28/2022",""
"A00440","01","2023","19","189","Winnebago","","4/14/2022",""
"A00440","01","2023","19","191","Winneshiek","","4/14/2022",""
"A00440","01","2023","19","193","Woodbury","","4/14/2022",""
"A00440","01","2023","19","195","Worth","","4/14/2022",""
"A00440","01","2023","19","197","Wright","","4/14/2022",""
"A00440","01","2023","19","998","All Counties","","4/28/2022",""
"A00440","01","2023","20","001","Allen","","4/26/2022",""
"A00440","01","2023","20","003","Anderson","","4/26/2022",""
"A00440","01","2023","20","005","Atchison","","4/26/2022",""
"A00440","01","2023","20","007","Barber","","4/26/2022",""
"A00440","01","2023","20","009","Barton","","4/14/2022",""
"A00440","01","2023","20","011","Bourbon","","4/26/2022",""
"A00440","01","2023","20","013","Brown","","4/26/2022",""
"A00440","01","2023","20","015","Butler","","4/26/2022",""
"A00440","01","2023","20","017","Chase","","4/26/2022",""
"A00440","01","2023","20","019","Chautauqua","","4/26/2022",""
"A00440","01","2023","20","021","Cherokee","","4/26/2022",""
"A00440","01","2023","20","023","Cheyenne","","4/26/2022",""
"A00440","01","2023","20","025","Clark","","4/26/2022",""
"A00440","01","2023","20","027","Clay","","4/26/2022",""
"A00440","01","2023","20","029","Cloud","","4/26/2022",""
"A00440","01","2023","20","031","Coffey","","4/26/2022",""
"A00440","01","2023","20","033","Comanche","","4/26/2022",""
"A00440","01","2023","20","035","Cowley","","4/26/2022",""
"A00440","01","2023","20","037","Crawford","","4/26/2022",""
"A00440","01","2023","20","039","Decatur","","4/26/2022",""
"A00440","01","2023","20","041","Dickinson","","4/14/2022",""
"A00440","01","2023","20","043","Doniphan","","4/26/2022",""
"A00440","01","2023","20","045","Douglas","","4/26/2022",""
"A00440","01","2023","20","047","Edwards","","4/26/2022",""
"A00440","01","2023","20","049","Elk","","4/26/2022",""
"A00440","01","2023","20","051","Ellis","","4/26/2022",""
"A00440","01","2023","20","053","Ellsworth","","4/26/2022",""
"A00440","01","2023","20","055","Finney","","4/14/2022",""
"A00440","01","2023","20","057","Ford","","4/26/2022",""
"A00440","01","2023","20","059","Franklin","","4/26/2022",""
"A00440","01","2023","20","061","Geary","","4/26/2022",""
"A00440","01","2023","20","063","Gove","","4/26/2022",""
"A00440","01","2023","20","065","Graham","","4/26/2022",""
"A00440","01","2023","20","067","Grant","","4/26/2022",""
"A00440","01","2023","20","069","Gray","","4/14/2022",""
"A00440","01","2023","20","071","Greeley","","4/26/2022",""
"A00440","01","2023","20","073","Greenwood","","4/26/2022",""
"A00440","01","2023","20","075","Hamilton","","4/26/2022",""
"A00440","01","2023","20","077","Harper","","4/26/2022",""
"A00440","01","2023","20","079","Harvey","","4/26/2022",""
"A00440","01","2023","20","081","Haskell","","4/26/2022",""
"A00440","01","2023","20","083","Hodgeman","","4/26/2022",""
"A00440","01","2023","20","085","Jackson","","4/26/2022",""
"A00440","01","2023","20","087","Jefferson","","4/26/2022",""
"A00440","01","2023","20","089","Jewell","","4/14/2022",""
"A00440","01","2023","20","091","Johnson","","4/26/2022",""
"A00440","01","2023","20","093","Kearny","","4/14/2022",""
"A00440","01","2023","20","095","Kingman","","4/26/2022",""
"A00440","01","2023","20","097","Kiowa","","4/26/2022",""
"A00440","01","2023","20","099","Labette","","4/26/2022",""
"A00440","01","2023","20","101","Lane","","4/26/2022",""
"A00440","01","2023","20","103","Leavenworth","","4/26/2022",""
"A00440","01","2023","20","105","Lincoln","","4/26/2022",""
"A00440","01","2023","20","107","Linn","","4/26/2022",""
"A00440","01","2023","20","109","Logan","","4/26/2022",""
"A00440","01","2023","20","111","Lyon","","4/26/2022",""
"A00440","01","2023","20","113","Mcpherson","","4/14/2022",""
"A00440","01","2023","20","115","Marion","","4/14/2022",""
"A00440","01","2023","20","117","Marshall","","4/26/2022",""
"A00440","01","2023","20","119","Meade","","4/26/2022",""
"A00440","01","2023","20","121","Miami","","4/26/2022",""
"A00440","01","2023","20","123","Mitchell","","4/26/2022",""
"A00440","01","2023","20","125","Montgomery","","4/26/2022",""
"A00440","01","2023","20","127","Morris","","4/26/2022",""
"A00440","01","2023","20","129","Morton","","4/26/2022",""
"A00440","01","2023","20","131","Nemaha","","4/26/2022",""
"A00440","01","2023","20","133","Neosho","","4/26/2022",""
"A00440","01","2023","20","135","Ness","","4/26/2022",""
"A00440","01","2023","20","137","Norton","","4/26/2022",""
"A00440","01","2023","20","139","Osage","","4/26/2022",""
"A00440","01","2023","20","141","Osborne","","4/26/2022",""
"A00440","01","2023","20","143","Ottawa","","4/14/2022",""
"A00440","01","2023","20","145","Pawnee","","4/14/2022",""
"A00440","01","2023","20","147","Phillips","","4/26/2022",""
"A00440","01","2023","20","149","Pottawatomie","","4/26/2022",""
"A00440","01","2023","20","151","Pratt","","4/26/2022",""
"A00440","01","2023","20","153","Rawlins","","4/26/2022",""
"A00440","01","2023","20","155","Reno","","4/14/2022",""
"A00440","01","2023","20","157","Republic","","4/14/2022",""
"A00440","01","2023","20","159","Rice","","4/14/2022",""
"A00440","01","2023","20","161","Riley","","4/26/2022",""
"A00440","01","2023","20","163","Rooks","","4/26/2022",""
"A00440","01","2023","20","165","Rush","","4/26/2022",""
"A00440","01","2023","20","167","Russell","","4/26/2022",""
"A00440","01","2023","20","169","Saline","","4/14/2022",""
"A00440","01","2023","20","171","Scott","","4/26/2022",""
"A00440","01","2023","20","173","Sedgwick","","4/14/2022",""
"A00440","01","2023","20","175","Seward","","4/26/2022",""
"A00440","01","2023","20","177","Shawnee","","4/26/2022",""
"A00440","01","2023","20","179","Sheridan","","4/26/2022",""
"A00440","01","2023","20","181","Sherman","","4/26/2022",""
"A00440","01","2023","20","183","Smith","","4/26/2022",""
"A00440","01","2023","20","185","Stafford","","4/14/2022",""
"A00440","01","2023","20","187","Stanton","","4/26/2022",""
"A00440","01","2023","20","189","Stevens","","4/26/2022",""
"A00440","01","2023","20","191","Sumner","","4/26/2022",""
"A00440","01","2023","20","193","Thomas","","4/26/2022",""
"A00440","01","2023","20","195","Trego","","4/26/2022",""
"A00440","01","2023","20","197","Wabaunsee","","4/26/2022",""
"A00440","01","2023","20","199","Wallace","","4/26/2022",""
"A00440","01","2023","20","201","Washington","","4/14/2022",""
"A00440","01","2023","20","203","Wichita","","4/26/2022",""
"A00440","01","2023","20","205","Wilson","","4/26/2022",""
"A00440","01","2023","20","207","Woodson","","4/26/2022",""
"A00440","01","2023","20","209","Wyandotte","","4/26/2022",""
"A00440","01","2023","20","998","All Counties","","4/28/2022",""
"A00440","01","2023","21","001","Adair","","4/28/2022",""
"A00440","01","2023","21","003","Allen","","4/28/2022",""
"A00440","01","2023","21","005","Anderson","","4/28/2022",""
"A00440","01","2023","21","007","Ballard","","4/28/2022",""
"A00440","01","2023","21","009","Barren","","4/28/2022",""
"A00440","01","2023","21","011","Bath","","4/28/2022",""
"A00440","01","2023","21","013","Bell","","4/28/2022",""
"A00440","01","2023","21","015","Boone","","4/28/2022",""
"A00440","01","2023","21","017","Bourbon","","4/28/2022",""
"A00440","01","2023","21","019","Boyd","","4/28/2022",""
"A00440","01","2023","21","021","Boyle","","4/28/2022",""
"A00440","01","2023","21","023","Bracken","","4/28/2022",""
"A00440","01","2023","21","025","Breathitt","","4/28/2022",""
"A00440","01","2023","21","027","Breckinridge","","4/28/2022",""
"A00440","01","2023","21","029","Bullitt","","4/28/2022",""
"A00440","01","2023","21","031","Butler","","4/28/2022",""
"A00440","01","2023","21","033","Caldwell","","4/28/2022",""
"A00440","01","2023","21","035","Calloway","","4/28/2022",""
"A00440","01","2023","21","037","Campbell","","4/28/2022",""
"A00440","01","2023","21","039","Carlisle","","4/28/2022",""
"A00440","01","2023","21","041","Carroll","","4/28/2022",""
"A00440","01","2023","21","043","Carter","","4/28/2022",""
"A00440","01","2023","21","045","Casey","","4/28/2022",""
"A00440","01","2023","21","047","Christian","","4/28/2022",""
"A00440","01","2023","21","049","Clark","","4/28/2022",""
"A00440","01","2023","21","051","Clay","","4/28/2022",""
"A00440","01","2023","21","053","Clinton","","4/28/2022",""
"A00440","01","2023","21","055","Crittenden","","4/28/2022",""
"A00440","01","2023","21","057","Cumberland","","4/28/2022",""
"A00440","01","2023","21","059","Daviess","","4/28/2022",""
"A00440","01","2023","21","061","Edmonson","","4/28/2022",""
"A00440","01","2023","21","063","Elliott","","4/28/2022",""
"A00440","01","2023","21","065","Estill","","4/28/2022",""
"A00440","01","2023","21","067","Fayette","","4/28/2022",""
"A00440","01","2023","21","069","Fleming","","4/28/2022",""
"A00440","01","2023","21","071","Floyd","","4/28/2022",""
"A00440","01","2023","21","073","Franklin","","4/28/2022",""
"A00440","01","2023","21","075","Fulton","","4/28/2022",""
"A00440","01","2023","21","077","Gallatin","","4/28/2022",""
"A00440","01","2023","21","079","Garrard","","4/28/2022",""
"A00440","01","2023","21","081","Grant","","4/28/2022",""
"A00440","01","2023","21","083","Graves","","4/28/2022",""
"A00440","01","2023","21","085","Grayson","","4/28/2022",""
"A00440","01","2023","21","087","Green","","4/28/2022",""
"A00440","01","2023","21","089","Greenup","","4/28/2022",""
"A00440","01","2023","21","091","Hancock","","4/28/2022",""
"A00440","01","2023","21","093","Hardin","","4/28/2022",""
"A00440","01","2023","21","095","Harlan","","4/28/2022",""
"A00440","01","2023","21","097","Harrison","","4/28/2022",""
"A00440","01","2023","21","099","Hart","","4/28/2022",""
"A00440","01","2023","21","101","Henderson","","4/28/2022",""
"A00440","01","2023","21","103","Henry","","4/28/2022",""
"A00440","01","2023","21","105","Hickman","","4/28/2022",""
"A00440","01","2023","21","107","Hopkins","","4/28/2022",""
"A00440","01","2023","21","109","Jackson","","4/28/2022",""
"A00440","01","2023","21","111","Jefferson","","4/28/2022",""
"A00440","01","2023","21","113","Jessamine","","4/28/2022",""
"A00440","01","2023","21","115","Johnson","","4/28/2022",""
"A00440","01","2023","21","117","Kenton","","4/28/2022",""
"A00440","01","2023","21","119","Knott","","4/28/2022",""
"A00440","01","2023","21","121","Knox","","4/28/2022",""
"A00440","01","2023","21","123","Larue","","4/28/2022",""
"A00440","01","2023","21","125","Laurel","","4/28/2022",""
"A00440","01","2023","21","127","Lawrence","","4/28/2022",""
"A00440","01","2023","21","129","Lee","","4/28/2022",""
"A00440","01","2023","21","131","Leslie","","4/28/2022",""
"A00440","01","2023","21","133","Letcher","","4/28/2022",""
"A00440","01","2023","21","135","Lewis","","4/28/2022",""
"A00440","01","2023","21","137","Lincoln","","4/28/2022",""
"A00440","01","2023","21","139","Livingston","","4/28/2022",""
"A00440","01","2023","21","141","Logan","","4/28/2022",""
"A00440","01","2023","21","143","Lyon","","4/28/2022",""
"A00440","01","2023","21","145","Mccracken","","4/28/2022",""
"A00440","01","2023","21","147","Mccreary","","4/28/2022",""
"A00440","01","2023","21","149","Mclean","","4/28/2022",""
"A00440","01","2023","21","151","Madison","","4/28/2022",""
"A00440","01","2023","21","153","Magoffin","","4/28/2022",""
"A00440","01","2023","21","155","Marion","","4/28/2022",""
"A00440","01","2023","21","157","Marshall","","4/28/2022",""
"A00440","01","2023","21","159","Martin","","4/28/2022",""
"A00440","01","2023","21","161","Mason","","4/28/2022",""
"A00440","01","2023","21","163","Meade","","4/28/2022",""
"A00440","01","2023","21","165","Menifee","","4/28/2022",""
"A00440","01","2023","21","167","Mercer","","4/28/2022",""
"A00440","01","2023","21","169","Metcalfe","","4/28/2022",""
"A00440","01","2023","21","171","Monroe","","4/28/2022",""
"A00440","01","2023","21","173","Montgomery","","4/28/2022",""
"A00440","01","2023","21","175","Morgan","","4/28/2022",""
"A00440","01","2023","21","177","Muhlenberg","","4/28/2022",""
"A00440","01","2023","21","179","Nelson","","4/28/2022",""
"A00440","01","2023","21","181","Nicholas","","4/28/2022",""
"A00440","01","2023","21","183","Ohio","","4/28/2022",""
"A00440","01","2023","21","185","Oldham","","4/28/2022",""
"A00440","01","2023","21","187","Owen","","4/28/2022",""
"A00440","01","2023","21","189","Owsley","","4/28/2022",""
"A00440","01","2023","21","191","Pendleton","","4/28/2022",""
"A00440","01","2023","21","193","Perry","","4/28/2022",""
"A00440","01","2023","21","195","Pike","","4/28/2022",""
"A00440","01","2023","21","197","Powell","","4/28/2022",""
"A00440","01","2023","21","199","Pulaski","","4/28/2022",""
"A00440","01","2023","21","201","Robertson","","4/28/2022",""
"A00440","01","2023","21","203","Rockcastle","","4/28/2022",""
"A00440","01","2023","21","205","Rowan","","4/28/2022",""
"A00440","01","2023","21","207","Russell","","4/28/2022",""
"A00440","01","2023","21","209","Scott","","4/28/2022",""
"A00440","01","2023","21","211","Shelby","","4/28/2022",""
"A00440","01","2023","21","213","Simpson","","4/28/2022",""
"A00440","01","2023","21","215","Spencer","","4/28/2022",""
"A00440","01","2023","21","217","Taylor","","4/28/2022",""
"A00440","01","2023","21","219","Todd","","4/28/2022",""
"A00440","01","2023","21","221","Trigg","","4/28/2022",""
"A00440","01","2023","21","223","Trimble","","4/28/2022",""
"A00440","01","2023","21","225","Union","","4/28/2022",""
"A00440","01","2023","21","227","Warren","","4/28/2022",""
"A00440","01","2023","21","229","Washington","","4/28/2022",""
"A00440","01","2023","21","231","Wayne","","4/28/2022",""
"A00440","01","2023","21","233","Webster","","4/28/2022",""
"A00440","01","2023","21","235","Whitley","","4/28/2022",""
"A00440","01","2023","21","237","Wolfe","","4/28/2022",""
"A00440","01","2023","21","239","Woodford","","4/28/2022",""
"A00440","01","2023","21","998","All Counties","","4/28/2022",""
"A00440","01","2023","22","001","Acadia","","4/28/2022",""
"A00440","01","2023","22","003","Allen","","4/28/2022",""
"A00440","01","2023","22","005","Ascension","","4/28/2022",""
"A00440","01","2023","22","007","Assumption","","4/28/2022",""
"A00440","01","2023","22","009","Avoyelles","","4/28/2022",""
"A00440","01","2023","22","011","Beauregard","","4/28/2022",""
"A00440","01","2023","22","013","Bienville","","4/28/2022",""
"A00440","01","2023","22","015","Bossier","","4/28/2022",""
"A00440","01","2023","22","017","Caddo","","4/28/2022",""
"A00440","01","2023","22","019","Calcasieu","","4/28/2022",""
"A00440","01","2023","22","021","Caldwell","","4/28/2022",""
"A00440","01","2023","22","023","Cameron","","4/28/2022",""
"A00440","01","2023","22","025","Catahoula","","4/28/2022",""
"A00440","01","2023","22","027","Claiborne","","4/28/2022",""
"A00440","01","2023","22","029","Concordia","","4/28/2022",""
"A00440","01","2023","22","031","De Soto","","4/28/2022",""
"A00440","01","2023","22","033","East Baton Rouge","","4/28/2022",""
"A00440","01","2023","22","035","East Carroll","","4/28/2022",""
"A00440","01","2023","22","037","East Feliciana","","4/28/2022",""
"A00440","01","2023","22","039","Evangeline","","4/28/2022",""
"A00440","01","2023","22","041","Franklin","","4/28/2022",""
"A00440","01","2023","22","043","Grant","","4/28/2022",""
"A00440","01","2023","22","045","Iberia","","4/28/2022",""
"A00440","01","2023","22","047","Iberville","","4/28/2022",""
"A00440","01","2023","22","049","Jackson","","4/28/2022",""
"A00440","01","2023","22","051","Jefferson","","4/28/2022",""
"A00440","01","2023","22","053","Jefferson Davis","","4/28/2022",""
"A00440","01","2023","22","055","Lafayette","","4/28/2022",""
"A00440","01","2023","22","057","Lafourche","","4/28/2022",""
"A00440","01","2023","22","059","La Salle","","4/28/2022",""
"A00440","01","2023","22","061","Lincoln","","4/28/2022",""
"A00440","01","2023","22","063","Livingston","","4/28/2022",""
"A00440","01","2023","22","065","Madison","","4/28/2022",""
"A00440","01","2023","22","067","Morehouse","","4/28/2022",""
"A00440","01","2023","22","069","Natchitoches","","4/28/2022",""
"A00440","01","2023","22","071","Orleans","","4/28/2022",""
"A00440","01","2023","22","073","Ouachita","","4/28/2022",""
"A00440","01","2023","22","075","Plaquemines","","4/28/2022",""
"A00440","01","2023","22","077","Pointe Coupee","","4/28/2022",""
"A00440","01","2023","22","079","Rapides","","4/28/2022",""
"A00440","01","2023","22","081","Red River","","4/28/2022",""
"A00440","01","2023","22","083","Richland","","4/28/2022",""
"A00440","01","2023","22","085","Sabine","","4/28/2022",""
"A00440","01","2023","22","087","St Bernard","","4/28/2022",""
"A00440","01","2023","22","089","St Charles","","4/28/2022",""
"A00440","01","2023","22","091","St Helena","","4/28/2022",""
"A00440","01","2023","22","093","St James","","4/28/2022",""
"A00440","01","2023","22","095","St John Baptist","","4/28/2022",""
"A00440","01","2023","22","097","St Landry","","4/28/2022",""
"A00440","01","2023","22","099","St Martin","","4/28/2022",""
"A00440","01","2023","22","101","St Mary","","4/28/2022",""
"A00440","01","2023","22","103","St Tammany","","4/28/2022",""
"A00440","01","2023","22","105","Tangipahoa","","4/28/2022",""
"A00440","01","2023","22","107","Tensas","","4/28/2022",""
"A00440","01","2023","22","109","Terrebonne","","4/28/2022",""
"A00440","01","2023","22","111","Union","","4/28/2022",""
"A00440","01","2023","22","113","Vermilion","","4/28/2022",""
"A00440","01","2023","22","115","Vernon","","4/28/2022",""
"A00440","01","2023","22","117","Washington","","4/28/2022",""
"A00440","01","2023","22","119","Webster","","4/28/2022",""
"A00440","01","2023","22","121","West Baton Rouge","","4/28/2022",""
"A00440","01","2023","22","123","West Carroll","","4/28/2022",""
"A00440","01","2023","22","125","West Feliciana","","4/28/2022",""
"A00440","01","2023","22","127","Winn","","4/28/2022",""
"A00440","01","2023","22","998","All Counties","","4/28/2022",""
"A00440","01","2023","23","001","Androscoggin","","4/28/2022",""
"A00440","01","2023","23","003","Aroostook","","4/28/2022",""
"A00440","01","2023","23","005","Cumberland","","4/28/2022",""
"A00440","01","2023","23","007","Franklin","","4/28/2022",""
"A00440","01","2023","23","009","Hancock","","4/28/2022",""
"A00440","01","2023","23","011","Kennebec","","4/28/2022",""
"A00440","01","2023","23","013","Knox","","4/28/2022",""
"A00440","01","2023","23","015","Lincoln","","4/28/2022",""
"A00440","01","2023","23","017","Oxford","","4/28/2022",""
"A00440","01","2023","23","019","Penobscot","","4/28/2022",""
"A00440","01","2023","23","021","Piscataquis","","4/28/2022",""
"A00440","01","2023","23","023","Sagadahoc","","4/28/2022",""
"A00440","01","2023","23","025","Somerset","","4/28/2022",""
"A00440","01","2023","23","027","Waldo","","4/28/2022",""
"A00440","01","2023","23","029","Washington","","4/28/2022",""
"A00440","01","2023","23","031","York","","4/28/2022",""
"A00440","01","2023","23","998","All Counties","","4/28/2022",""
"A00440","01","2023","24","001","Allegany","","4/14/2022",""
"A00440","01","2023","24","003","Anne Arundel","","4/28/2022",""
"A00440","01","2023","24","005","Baltimore","","4/14/2022",""
"A00440","01","2023","24","009","Calvert","","4/28/2022",""
"A00440","01","2023","24","011","Caroline","","4/28/2022",""
"A00440","01","2023","24","013","Carroll","","4/14/2022",""
"A00440","01","2023","24","015","Cecil","","4/14/2022",""
"A00440","01","2023","24","017","Charles","","4/28/2022",""
"A00440","01","2023","24","019","Dorchester","","4/28/2022",""
"A00440","01","2023","24","021","Frederick","","4/14/2022",""
"A00440","01","2023","24","023","Garrett","","4/14/2022",""
"A00440","01","2023","24","025","Harford","","4/14/2022",""
"A00440","01","2023","24","027","Howard","","4/14/2022",""
"A00440","01","2023","24","029","Kent","","4/28/2022",""
"A00440","01","2023","24","031","Montgomery","","4/14/2022",""
"A00440","01","2023","24","033","Prince George'S","","4/28/2022",""
"A00440","01","2023","24","035","Queen Anne'S","","4/28/2022",""
"A00440","01","2023","24","037","St Mary'S","","4/28/2022",""
"A00440","01","2023","24","039","Somerset","","4/28/2022",""
"A00440","01","2023","24","041","Talbot","","4/28/2022",""
"A00440","01","2023","24","043","Washington","","4/14/2022",""
"A00440","01","2023","24","045","Wicomico","","4/28/2022",""
"A00440","01","2023","24","047","Worcester","","4/28/2022",""
"A00440","01","2023","24","510","Baltimore City","","4/28/2022",""
"A00440","01","2023","24","998","All Counties","","4/28/2022",""
"A00440","01","2023","25","001","Barnstable","","4/28/2022",""
"A00440","01","2023","25","003","Berkshire","","4/28/2022",""
"A00440","01","2023","25","005","Bristol","","4/28/2022",""
"A00440","01","2023","25","007","Dukes","","4/28/2022",""
